game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
200702210HOU,2007,HOU,MIA,38,38,Bonzi Wells,Chuck Hayes,Luther Head,Shane Battier,Tracy McGrady,Alonzo Mourning,Dwyane Wade,Eddie Jones,James Posey,Jason Kapono,1,0,1,0,0,1,1,1,0,0,1,1,0,1,3,1.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
200702210HOU,2007,HOU,MIA,39,39,Bonzi Wells,Chuck Hayes,Luther Head,Shane Battier,Tracy McGrady,Alonzo Mourning,Eddie Jones,Gary Payton,James Posey,Jason Kapono,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0.0,0.0,0.0,2,0,1,1,0,1,1,1,0,0,0,0,0,1,3,0.5,0.0,1.0,-1
200702210HOU,2007,HOU,MIA,40,40,Bonzi Wells,Chuck Hayes,Luther Head,Shane Battier,Tracy McGrady,Antoine Walker,Eddie Jones,Gary Payton,James Posey,Shaquille O'Neal,2,0,1,0,0,2,1,1,0,0,1,1,0,0,3,0.5,0.0,0.5,2,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1
200702210HOU,2007,HOU,MIA,41,41,Bonzi Wells,Dikembe Mutombo,Luther Head,Shane Battier,Tracy McGrady,Antoine Walker,Eddie Jones,Gary Payton,James Posey,Shaquille O'Neal,2,0,2,0,0,2,2,1,0,0,0,0,0,0,6,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
200702210HOU,2007,HOU,MIA,42,42,Bonzi Wells,Dikembe Mutombo,Luther Head,Shane Battier,Tracy McGrady,Antoine Walker,Gary Payton,James Posey,Jason Williams,Shaquille O'Neal,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0.0,0.0,0.0,-1
200702210HOU,2007,HOU,MIA,43,45,Bonzi Wells,Dikembe Mutombo,Luther Head,Shane Battier,Tracy McGrady,Antoine Walker,James Posey,Jason Kapono,Jason Williams,Shaquille O'Neal,3,3,2,3,2,0,0,0,0,1,3,2,1,2,4,0.6666666666666666,0.6666666666666666,0.0,4,0,2,2,2,2,0,1,0,1,5,1,4,1,4,0.5,1.0,0.0,-1
200702210HOU,2007,HOU,MIA,46,46,Bonzi Wells,Juwan Howard,Luther Head,Shane Battier,Tracy McGrady,Antoine Walker,James Posey,Jason Kapono,Jason Williams,Michael Doleac,1,2,0,0,0,1,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,3,0,2,3,2,0,0,2,1,0,1,1,0,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
200702210HOU,2007,HOU,MIA,47,47,Juwan Howard,Luther Head,Rafer Alston,Shane Battier,Tracy McGrady,Antoine Walker,James Posey,Jason Kapono,Jason Williams,Michael Doleac,2,2,0,0,0,2,0,0,0,1,2,1,1,0,0,0.0,0.0,0.0,2,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,-1
200702230ATL,2007,ATL,HOU,0,5,Joe Johnson,Josh Smith,Lorenzen Wright,Marvin Williams,Royal Ivey,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Tracy McGrady,11,2,6,10,5,1,1,4,1,1,5,1,4,1,13,0.5454545454545454,0.5,1.0,7,2,6,6,6,1,0,3,0,0,2,2,0,2,12,0.8571428571428571,1.0,0.0,1
200702230ATL,2007,ATL,HOU,6,8,Joe Johnson,Josh Childress,Josh Smith,Lorenzen Wright,Marvin Williams,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Tracy McGrady,5,0,3,5,3,0,0,1,1,0,2,2,0,0,6,0.6,0.6,0.0,5,2,1,4,1,1,0,1,1,0,4,2,2,1,2,0.2,0.25,0.0,1
200702230ATL,2007,ATL,HOU,9,9,Joe Johnson,Josh Childress,Josh Smith,Marvin Williams,Zaza Pachulia,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Tracy McGrady,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,2,0,2,1,1,1,1,2,0,0,0,0,0,0,5,1.0,1.0,1.0,-1
200702230ATL,2007,ATL,HOU,10,10,Joe Johnson,Josh Childress,Josh Smith,Speedy Claxton,Zaza Pachulia,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Tracy McGrady,3,0,2,2,2,1,0,2,0,0,2,1,1,0,4,0.6666666666666666,1.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
200702230ATL,2007,ATL,HOU,11,12,Joe Johnson,Josh Childress,Josh Smith,Speedy Claxton,Zaza Pachulia,Dikembe Mutombo,Juwan Howard,Luther Head,Rafer Alston,Tracy McGrady,4,0,2,3,1,1,1,1,0,0,2,1,1,0,5,0.5,0.3333333333333333,1.0,4,0,2,3,1,1,1,1,0,0,2,1,1,0,5,0.5,0.3333333333333333,1.0,-1
200702230ATL,2007,ATL,HOU,13,13,Joe Johnson,Josh Childress,Shelden Williams,Speedy Claxton,Zaza Pachulia,Bonzi Wells,Chuck Hayes,Luther Head,Rafer Alston,Tracy McGrady,1,2,0,1,0,0,0,0,0,1,3,2,1,0,0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,-1
200702230ATL,2007,ATL,HOU,14,14,Joe Johnson,Josh Childress,Marvin Williams,Speedy Claxton,Zaza Pachulia,Bonzi Wells,Chuck Hayes,Luther Head,Rafer Alston,Tracy McGrady,1,2,0,1,0,0,0,0,0,1,3,2,1,0,0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,1,0,2,2,0,0,0,0.0,0.0,0.0,-1
200702230ATL,2007,ATL,HOU,15,16,Josh Childress,Josh Smith,Marvin Williams,Speedy Claxton,Zaza Pachulia,Bonzi Wells,Chuck Hayes,Luther Head,Rafer Alston,Shane Battier,3,2,1,3,1,0,0,1,1,0,1,0,1,1,2,0.3333333333333333,0.3333333333333333,0.0,4,0,3,4,3,0,0,1,0,0,2,1,1,1,6,0.75,0.75,0.0,-1
200702230ATL,2007,ATL,HOU,17,17,Josh Childress,Josh Smith,Marvin Williams,Shelden Williams,Speedy Claxton,Bonzi Wells,Chuck Hayes,Juwan Howard,Luther Head,Rafer Alston,2,0,2,2,2,0,0,2,0,0,1,1,0,0,4,1.0,1.0,0.0,2,0,1,2,1,0,0,1,1,0,0,0,0,0,2,0.5,0.5,0.0,1
200702230ATL,2007,ATL,HOU,18,19,Joe Johnson,Josh Childress,Josh Smith,Shelden Williams,Speedy Claxton,Bonzi Wells,Chuck Hayes,Juwan Howard,Luther Head,Rafer Alston,3,4,0,1,0,2,0,0,0,0,3,1,2,0,0,0.0,0.0,0.0,3,0,2,2,2,1,0,0,0,0,3,3,0,1,4,0.6666666666666666,1.0,0.0,-1
200702230ATL,2007,ATL,HOU,20,21,Joe Johnson,Josh Childress,Josh Smith,Speedy Claxton,Zaza Pachulia,Bonzi Wells,Dikembe Mutombo,Juwan Howard,Luther Head,Tracy McGrady,3,2,0,3,0,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,3,2,1,3,1,0,0,0,0,0,4,3,1,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
200702230ATL,2007,ATL,HOU,22,22,Joe Johnson,Josh Childress,Josh Smith,Marvin Williams,Zaza Pachulia,Bonzi Wells,Dikembe Mutombo,Juwan Howard,Luther Head,Tracy McGrady,2,2,1,2,1,0,0,0,0,0,3,2,1,0,2,0.5,0.5,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1
200702230ATL,2007,ATL,HOU,23,23,Joe Johnson,Josh Childress,Josh Smith,Marvin Williams,Zaza Pachulia,Bonzi Wells,Dikembe Mutombo,Juwan Howard,Rafer Alston,Tracy McGrady,3,0,1,2,0,1,1,0,0,0,3,2,1,0,3,0.3333333333333333,0.0,1.0,4,0,1,4,1,0,0,1,0,1,2,1,1,0,2,0.25,0.25,0.0,1
200702230ATL,2007,ATL,HOU,24,24,Joe Johnson,Josh Childress,Josh Smith,Marvin Williams,Zaza Pachulia,Bonzi Wells,Chuck Hayes,Juwan Howard,Rafer Alston,Tracy McGrady,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,1,2,1,0,0,0,0,1,2,1,1,0,2,0.5,0.5,0.0,-1
200702230ATL,2007,ATL,HOU,25,28,Joe Johnson,Josh Smith,Lorenzen Wright,Marvin Williams,Royal Ivey,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Tracy McGrady,6,0,2,6,2,0,0,2,0,2,3,3,0,1,4,0.3333333333333333,0.3333333333333333,0.0,6,0,3,4,2,2,1,2,0,2,4,4,0,2,7,0.5,0.5,0.5,-1
200702230ATL,2007,ATL,HOU,29,30,Joe Johnson,Josh Childress,Josh Smith,Marvin Williams,Zaza Pachulia,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Tracy McGrady,5,2,1,5,1,0,0,0,0,1,6,4,2,0,2,0.2,0.2,0.0,5,0,0,2,0,3,0,0,0,1,3,2,1,0,0,0.0,0.0,0.0,1
200702230ATL,2007,ATL,HOU,31,34,Joe Johnson,Josh Childress,Josh Smith,Marvin Williams,Zaza Pachulia,Chuck Hayes,Juwan Howard,Rafer Alston,Shane Battier,Tracy McGrady,6,2,5,5,5,1,0,1,0,0,1,1,0,0,10,0.8333333333333334,1.0,0.0,6,4,4,4,3,2,1,2,0,0,2,1,1,0,9,0.6666666666666666,0.75,0.5,1
200702230ATL,2007,ATL,HOU,35,36,Joe Johnson,Josh Childress,Josh Smith,Speedy Claxton,Zaza Pachulia,Chuck Hayes,Juwan Howard,Rafer Alston,Shane Battier,Tracy McGrady,5,4,2,4,2,1,0,1,0,1,4,1,3,0,4,0.4,0.5,0.0,3,0,2,1,0,2,2,1,0,1,0,0,0,0,6,0.6666666666666666,0.0,1.0,-1
200702230ATL,2007,ATL,HOU,37,40,Joe Johnson,Josh Childress,Josh Smith,Speedy Claxton,Zaza Pachulia,Bonzi Wells,Dikembe Mutombo,Rafer Alston,Shane Battier,Tracy McGrady,4,0,3,4,3,0,0,2,0,1,2,2,0,2,6,0.75,0.75,0.0,8,2,4,6,4,2,0,1,0,0,4,1,3,0,8,0.5,0.6666666666666666,0.0,-1
200702230ATL,2007,ATL,HOU,41,41,Joe Johnson,Josh Childress,Josh Smith,Speedy Claxton,Zaza Pachulia,Bonzi Wells,Dikembe Mutombo,Luther Head,Rafer Alston,Tracy McGrady,2,0,1,2,1,0,0,0,0,0,2,2,0,0,2,0.5,0.5,0.0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
200702230ATL,2007,ATL,HOU,42,44,Joe Johnson,Josh Childress,Marvin Williams,Speedy Claxton,Zaza Pachulia,Bonzi Wells,Dikembe Mutombo,Luther Head,Rafer Alston,Tracy McGrady,4,4,2,3,2,1,0,1,0,0,2,1,1,1,4,0.5,0.6666666666666666,0.0,2,4,1,0,0,2,1,1,0,0,3,1,2,2,3,0.5,0.0,0.5,1
200702230ATL,2007,ATL,HOU,45,47,Joe Johnson,Josh Childress,Josh Smith,Marvin Williams,Zaza Pachulia,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Tracy McGrady,3,12,2,3,2,0,0,1,1,5,8,4,4,0,4,0.6666666666666666,0.6666666666666666,0.0,8,5,3,4,2,4,1,1,0,0,4,2,2,0,7,0.375,0.5,0.25,-1
200702250ORL,2007,ORL,HOU,0,9,Darko Milicic,Dwight Howard,Grant Hill,Hedo Turkoglu,Jameer Nelson,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Tracy McGrady,18,5,6,16,5,2,1,4,2,1,14,7,7,2,13,0.3333333333333333,0.3125,0.5,17,4,7,9,2,8,5,6,3,0,13,9,4,2,19,0.4117647058823529,0.2222222222222222,0.625,-1
200702250ORL,2007,ORL,HOU,10,10,Darko Milicic,Dwight Howard,Grant Hill,Hedo Turkoglu,Jameer Nelson,Chuck Hayes,Juwan Howard,Rafer Alston,Shane Battier,Tracy McGrady,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,2,2,1,1,1,1,0,1,0,0,2,1,1,1,2,0.5,1.0,0.0,-1
200702250ORL,2007,ORL,HOU,11,12,Darko Milicic,Dwight Howard,Jameer Nelson,Keith Bogans,Trevor Ariza,Bonzi Wells,Chuck Hayes,Juwan Howard,Rafer Alston,Tracy McGrady,4,0,2,3,2,1,0,1,0,0,2,1,1,0,4,0.5,0.6666666666666666,0.0,3,0,1,3,1,0,0,1,0,0,2,1,1,0,2,0.3333333333333333,0.3333333333333333,0.0,1
200702250ORL,2007,ORL,HOU,13,13,Darko Milicic,Dwight Howard,Jameer Nelson,Keith Bogans,Trevor Ariza,Bonzi Wells,Chuck Hayes,Juwan Howard,Luther Head,Rafer Alston,1,1,1,1,1,0,0,0,0,0,1,0,1,0,2,1.0,1.0,0.0,2,0,1,2,1,0,0,0,0,0,1,0,1,1,2,0.5,0.5,0.0,-1
200702250ORL,2007,ORL,HOU,14,15,Carlos Arroyo,Dwight Howard,Hedo Turkoglu,Keith Bogans,Trevor Ariza,Bonzi Wells,Chuck Hayes,Juwan Howard,Luther Head,Rafer Alston,1,0,1,1,1,0,0,0,0,0,1,1,0,3,2,1.0,1.0,0.0,3,2,0,2,0,1,0,0,1,0,2,0,2,1,0,0.0,0.0,0.0,1
200702250ORL,2007,ORL,HOU,16,18,Carlos Arroyo,Darko Milicic,Grant Hill,Keyon Dooling,Trevor Ariza,Bonzi Wells,Chuck Hayes,Luther Head,Rafer Alston,Shane Battier,3,6,1,3,1,0,0,0,0,1,4,1,3,0,2,0.3333333333333333,0.3333333333333333,0.0,4,0,2,3,2,1,0,1,0,0,1,0,1,2,4,0.5,0.6666666666666666,0.0,-1
200702250ORL,2007,ORL,HOU,19,20,Carlos Arroyo,Darko Milicic,Grant Hill,Keyon Dooling,Trevor Ariza,Bonzi Wells,Dikembe Mutombo,Luther Head,Shane Battier,Tracy McGrady,2,4,1,2,1,0,0,1,0,0,2,1,1,0,2,0.5,0.5,0.0,3,0,2,1,1,2,1,1,0,0,0,0,0,0,5,0.6666666666666666,1.0,0.5,-1
200702250ORL,2007,ORL,HOU,21,22,Darko Milicic,Dwight Howard,Grant Hill,Jameer Nelson,Keyon Dooling,Bonzi Wells,Jake Tsakalidis,Juwan Howard,Luther Head,Shane Battier,3,2,0,3,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,2,2,1,1,1,1,0,0,0,2,3,3,0,0,2,0.5,1.0,0.0,-1
200702250ORL,2007,ORL,HOU,23,23,Darko Milicic,Dwight Howard,Grant Hill,Jameer Nelson,Keith Bogans,Bonzi Wells,Jake Tsakalidis,Juwan Howard,Luther Head,Shane Battier,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,3,0,2,1,0,2,2,1,0,0,1,1,0,0,6,0.6666666666666666,0.0,1.0,-1
200702250ORL,2007,ORL,HOU,24,24,Bo Outlaw,Dwight Howard,Grant Hill,Jameer Nelson,Keith Bogans,Jake Tsakalidis,Juwan Howard,Luther Head,Rafer Alston,Shane Battier,2,0,1,2,1,0,0,0,0,0,2,1,1,0,2,0.5,0.5,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
200702250ORL,2007,ORL,HOU,25,29,Darko Milicic,Dwight Howard,Grant Hill,Hedo Turkoglu,Jameer Nelson,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Tracy McGrady,11,0,5,8,3,3,2,3,1,0,5,2,3,2,12,0.45454545454545453,0.375,0.6666666666666666,5,7,2,3,1,2,1,2,0,1,4,3,1,3,5,0.4,0.3333333333333333,0.5,1
200702250ORL,2007,ORL,HOU,30,33,Darko Milicic,Dwight Howard,Hedo Turkoglu,Jameer Nelson,Keith Bogans,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Tracy McGrady,9,1,6,7,5,2,1,5,0,0,5,2,3,1,13,0.6666666666666666,0.7142857142857143,0.5,6,1,3,3,1,3,2,1,1,0,2,1,1,1,8,0.5,0.3333333333333333,0.6666666666666666,1
200702250ORL,2007,ORL,HOU,34,35,Darko Milicic,Dwight Howard,Hedo Turkoglu,Jameer Nelson,Keith Bogans,Bonzi Wells,Jake Tsakalidis,Juwan Howard,Rafer Alston,Tracy McGrady,4,0,2,3,2,1,0,0,0,0,4,2,2,2,4,0.5,0.6666666666666666,0.0,2,4,1,2,1,0,0,0,0,0,1,0,1,1,2,0.5,0.5,0.0,1
200702250ORL,2007,ORL,HOU,36,36,Darko Milicic,Dwight Howard,Hedo Turkoglu,Jameer Nelson,Keith Bogans,Bonzi Wells,Chuck Hayes,Jake Tsakalidis,Luther Head,Rafer Alston,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,3,1.0,0.0,1.0,-1
200702250ORL,2007,ORL,HOU,37,37,Carlos Arroyo,Dwight Howard,Grant Hill,Hedo Turkoglu,Keyon Dooling,Bonzi Wells,Jake Tsakalidis,Luther Head,Rafer Alston,Shane Battier,3,1,1,3,1,0,0,1,0,2,2,1,1,0,2,0.3333333333333333,0.3333333333333333,0.0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0,0.0,0.0,1
200702250ORL,2007,ORL,HOU,38,38,Carlos Arroyo,Darko Milicic,Grant Hill,Keyon Dooling,Trevor Ariza,Bonzi Wells,Jake Tsakalidis,Luther Head,Rafer Alston,Shane Battier,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,2,1.0,1.0,0.0,-1
200702250ORL,2007,ORL,HOU,39,39,Carlos Arroyo,Darko Milicic,Grant Hill,Keyon Dooling,Trevor Ariza,Bonzi Wells,Chuck Hayes,Luther Head,Rafer Alston,Shane Battier,1,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,3,2,1,2,1,1,0,1,1,0,5,2,3,0,2,0.3333333333333333,0.5,0.0,-1
200702250ORL,2007,ORL,HOU,40,40,Carlos Arroyo,Darko Milicic,Grant Hill,Keyon Dooling,Trevor Ariza,Bonzi Wells,Chuck Hayes,Luther Head,Shane Battier,Tracy McGrady,2,1,2,2,2,0,0,0,0,0,1,1,0,0,4,1.0,1.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1
200702250ORL,2007,ORL,HOU,41,42,Carlos Arroyo,Dwight Howard,Grant Hill,Keyon Dooling,Trevor Ariza,Bonzi Wells,Chuck Hayes,Luther Head,Shane Battier,Tracy McGrady,4,2,1,4,1,0,0,0,0,0,2,0,2,0,2,0.25,0.25,0.0,1,2,1,0,0,1,1,0,0,0,3,2,1,2,3,1.0,0.0,1.0,-1
200702250ORL,2007,ORL,HOU,43,45,Dwight Howard,Grant Hill,Hedo Turkoglu,Jameer Nelson,Trevor Ariza,Bonzi Wells,Chuck Hayes,Luther Head,Shane Battier,Tracy McGrady,2,6,0,2,0,0,0,0,0,1,6,4,2,1,0,0.0,0.0,0.0,4,4,0,2,0,2,0,0,0,1,4,2,2,1,0,0.0,0.0,0.0,-1
200702250ORL,2007,ORL,HOU,46,47,Dwight Howard,Grant Hill,Hedo Turkoglu,Jameer Nelson,Trevor Ariza,Chuck Hayes,Luther Head,Rafer Alston,Shane Battier,Tracy McGrady,5,5,1,4,1,1,0,0,0,0,2,0,2,0,2,0.2,0.25,0.0,2,4,2,1,1,1,1,2,0,2,4,2,2,1,5,1.0,1.0,1.0,-1
200702260HOU,2007,HOU,BOS,0,2,Bonzi Wells,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Al Jefferson,Brian Scalabrine,Delonte West,Leon Powe,Paul Pierce,4,3,1,4,1,0,0,1,0,0,5,4,1,0,2,0.25,0.25,0.0,6,0,0,4,0,2,0,0,0,2,4,2,2,1,0,0.0,0.0,0.0,1
200702260HOU,2007,HOU,BOS,3,3,Bonzi Wells,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Al Jefferson,Delonte West,Leon Powe,Paul Pierce,Ryan Gomes,4,0,1,4,1,0,0,0,0,0,3,1,2,0,2,0.25,0.25,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
200702260HOU,2007,HOU,BOS,4,6,Bonzi Wells,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Al Jefferson,Delonte West,Gerald Green,Paul Pierce,Ryan Gomes,7,0,2,5,2,2,0,1,0,1,4,2,2,1,4,0.2857142857142857,0.4,0.0,5,0,3,5,3,0,0,1,0,1,3,3,0,0,6,0.6,0.6,0.0,-1
200702260HOU,2007,HOU,BOS,7,9,Bonzi Wells,Jake Tsakalidis,Juwan Howard,Rafer Alston,Shane Battier,Al Jefferson,Delonte West,Gerald Green,Paul Pierce,Ryan Gomes,4,4,1,2,1,2,0,1,0,0,3,2,1,1,2,0.25,0.5,0.0,4,1,2,4,2,0,0,2,0,1,2,2,0,2,4,0.5,0.5,0.0,-1
200702260HOU,2007,HOU,BOS,10,12,Bonzi Wells,Jake Tsakalidis,Juwan Howard,Rafer Alston,Shane Battier,Al Jefferson,Gerald Green,Kendrick Perkins,Paul Pierce,Rajon Rondo,4,4,2,4,2,0,0,1,0,1,7,5,2,0,4,0.5,0.5,0.0,9,3,1,8,1,1,0,0,0,0,6,1,5,0,2,0.1111111111111111,0.125,0.0,1
200702260HOU,2007,HOU,BOS,13,13,Bonzi Wells,Chuck Hayes,Jake Tsakalidis,Luther Head,Shane Battier,Gerald Green,Kendrick Perkins,Michael Olowokandi,Rajon Rondo,Ryan Gomes,1,2,0,1,0,0,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,-1
200702260HOU,2007,HOU,BOS,14,16,Bonzi Wells,Chuck Hayes,Jake Tsakalidis,Kirk Snyder,Luther Head,Brian Scalabrine,Gerald Green,Kendrick Perkins,Michael Olowokandi,Rajon Rondo,2,2,0,2,0,0,0,0,0,1,4,4,0,3,0,0.0,0.0,0.0,6,0,1,3,0,3,1,1,0,1,3,2,1,1,3,0.16666666666666666,0.0,0.3333333333333333,-1
200702260HOU,2007,HOU,BOS,17,17,Bonzi Wells,Chuck Hayes,Jake Tsakalidis,Kirk Snyder,Luther Head,Al Jefferson,Brian Scalabrine,Delonte West,Kendrick Perkins,Paul Pierce,3,0,3,3,3,0,0,3,0,0,1,1,0,0,6,1.0,1.0,0.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
200702260HOU,2007,HOU,BOS,18,18,Chuck Hayes,Jake Tsakalidis,Kirk Snyder,Luther Head,Shane Battier,Al Jefferson,Brian Scalabrine,Delonte West,Kendrick Perkins,Paul Pierce,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,2,1,1,1,1,0,1,0,0,4,2,2,1,2,0.5,1.0,0.0,-1
200702260HOU,2007,HOU,BOS,19,19,Chuck Hayes,Jake Tsakalidis,Kirk Snyder,Luther Head,Shane Battier,Al Jefferson,Delonte West,Kendrick Perkins,Paul Pierce,Rajon Rondo,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,-1
200702260HOU,2007,HOU,BOS,20,21,Chuck Hayes,Juwan Howard,Luther Head,Rafer Alston,Shane Battier,Al Jefferson,Delonte West,Kendrick Perkins,Paul Pierce,Rajon Rondo,3,0,0,2,0,1,0,0,1,0,1,1,0,2,0,0.0,0.0,0.0,2,6,1,2,1,0,0,0,0,2,7,3,4,1,2,0.5,0.5,0.0,-1
200702260HOU,2007,HOU,BOS,22,23,Bonzi Wells,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Al Jefferson,Delonte West,Kendrick Perkins,Paul Pierce,Rajon Rondo,3,4,0,2,0,1,0,0,1,1,5,3,2,0,0,0.0,0.0,0.0,5,2,0,4,0,1,0,0,1,1,5,3,2,0,0,0.0,0.0,0.0,-1
200702260HOU,2007,HOU,BOS,24,24,Bonzi Wells,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Al Jefferson,Delonte West,Gerald Green,Kendrick Perkins,Rajon Rondo,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,2,2,0,1,2,1.0,1.0,0.0,-1
200702260HOU,2007,HOU,BOS,25,30,Bonzi Wells,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Al Jefferson,Brian Scalabrine,Delonte West,Paul Pierce,Ryan Gomes,9,2,5,6,4,3,1,5,0,1,3,3,0,2,11,0.5555555555555556,0.6666666666666666,0.3333333333333333,8,3,3,7,3,1,0,1,0,0,7,5,2,4,6,0.375,0.42857142857142855,0.0,1
200702260HOU,2007,HOU,BOS,31,31,Bonzi Wells,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Al Jefferson,Brian Scalabrine,Delonte West,Gerald Green,Ryan Gomes,4,1,1,2,1,2,0,0,1,0,4,1,3,0,2,0.25,0.5,0.0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0,0.0,0.0,1
200702260HOU,2007,HOU,BOS,32,33,Bonzi Wells,Dikembe Mutombo,Juwan Howard,Rafer Alston,Shane Battier,Al Jefferson,Brian Scalabrine,Delonte West,Gerald Green,Kendrick Perkins,3,2,0,2,0,1,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,3,0,2,3,2,0,0,1,0,0,4,4,0,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
200702260HOU,2007,HOU,BOS,34,34,Dikembe Mutombo,Juwan Howard,Luther Head,Rafer Alston,Shane Battier,Al Jefferson,Brian Scalabrine,Delonte West,Gerald Green,Kendrick Perkins,2,0,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
200702260HOU,2007,HOU,BOS,35,35,Dikembe Mutombo,Juwan Howard,Luther Head,Rafer Alston,Shane Battier,Al Jefferson,Brian Scalabrine,Delonte West,Kendrick Perkins,Rajon Rondo,0,2,0,0,0,0,0,0,0,1,2,2,0,1,0,0.0,0.0,0.0,3,0,0,1,0,2,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,-1
200702260HOU,2007,HOU,BOS,36,36,Jake Tsakalidis,Juwan Howard,Kirk Snyder,Luther Head,Rafer Alston,Al Jefferson,Brian Scalabrine,Delonte West,Kendrick Perkins,Rajon Rondo,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
